ChaveInstrumento,NomeContratado,NomeUnidadeGestoraReferencia,ModalidadeLicitacao,ValorTotalContratacaoInstrumento,ValorAtualContratacaoInstrumento,percentual_sobrecusto
500E1900001-2023.500E1900001.01.0132-0219-2023-2024.000122.44910.01-2024,COOPERCIPES COOPERATIVA DOS CIRURGIOES PEDIATRICOS DO E,Hospital Infantil Nossa Senhora da Glória,Pregão Eletrônico,11597850.06,11597850.06,0.0
044E0700001-2024.044E0700001.02.0004-000008-2024-000167-ARP-2024,AGRIZZI-INDUSTRIA E COMERCIO DE ARTE-BLOCO LTDA,Prefeitura Municipal de Marataízes,Pregão Eletrônico,82216.4,98116.4,19.339207262784555
044E0700001-2024.044E0700001.02.0004-000008-2024-000171-ARP-2024,LUCDAN COM DE ARTEF DE CIMENTO E MAT DE CONST LTDA,Prefeitura Municipal de Marataízes,Pregão Eletrônico,777726.7,889025.5,14.310785524015063
044E0700001-2024.044E0700001.02.0004-000008-2024-000173-ARP-2024,MARLIN CONSTRUTORA LTDA,Prefeitura Municipal de Marataízes,Pregão Eletrônico,1517237.14,1729361.01,13.980930495808988
500E1900001-2023.500E1900001.02.0018-0021-2023-2024.000091.44910.01-2024,BARROS ELETRODIAGNOSTICOS LTDA,Hospital Infantil Nossa Senhora da Glória,Pregão Eletrônico,999600.0,999600.0,0.0
044E0700001-2024.044E0700001.02.0004-000008-2024-000176-ARP-2024,R P BINDELI LTDA,Prefeitura Municipal de Marataízes,Pregão Eletrônico,27073.88,27487.88,1.529149128237253
044E0700001-2024.044E0700001.02.0005-000009-2024-000172-2024,MARLIN CONSTRUTORA LTDA,Prefeitura Municipal de Marataízes,Pregão Eletrônico,652761.6,1339008.0,105.12971351255958
044E0700001-2024.044E0700001.02.0012-000024-2024-000120-2025,MARATAIZES EMPREENDIMENTOS COMERCIAIS LTDA,Prefeitura Municipal de Marataízes,Pregão Eletrônico,28741.7,35831.4,24.666947327402347
044E0700001-2024.044E0700001.02.0013-000026-2024-000282-ARP-2024,J.R.S ALIMENTOS LTDA,Prefeitura Municipal de Marataízes,Pregão Eletrônico,417026.0,705359.0,69.14029341096239
044E0700001-2024.044E0700001.10.0078-000154-2024,GEISILANE OLIVEIRA DE SOUZA,Prefeitura Municipal de Marataízes,,76000.0,121600.0,60.0
044E0700001-2024.044E0700001.10.0095-000184-2024,ASSOCIACAO DOS CATADORES DE MATERIAIS RECICLAVEIS,Prefeitura Municipal de Marataízes,,294578.21,602452.35,104.51354837141551
045E0500001-2024.045E0500001.01.0001-000001-2024-000106-2024,J  J CONSTRUÇÕES LOCAÇÕES E SERVIÇOS EIRELI ME,Fundo Municipal de Saúde de Marechal Floriano,Concorrência,2193664.48,2193664.48,0.0
045E0500001-2024.045E0500001.01.0008-000010-2024-000145-2024,S.S.V. TRANSPORTE DE PASSAGEIROS EIRELI - ME,Fundo Municipal de Saúde de Marechal Floriano,Pregão Presencial,301500.0,603000.0,100.0
500E1900001-2023.500E1900001.02.0117-0178-2023-2024.000336.44910.01-2024,ALIANCA DIAGNOSTICOS LTDA - EPP,Hospital Infantil Nossa Senhora da Glória,Pregão Eletrônico,274748.0,274748.0,0.0
045E0500001-2024.045E0500001.09.0017-000055-2024,DEUSDEDITH DE OLIVEIRA 97901741791,Fundo Municipal de Saúde de Marechal Floriano,,33000.0,11500.0,-65.15151515151516
045E0700001-2024.045E0700001.01.0011-000012-2024-000198-2024,LUA AZUL TRANSPORTE E SERVICOS LTDA ME,Prefeitura Municipal de Marechal Floriano,Pregão Eletrônico,569096.49,1164806.69,104.67648465025677
045E0700001-2024.045E0700001.01.0017-000016-2024-000177-2024,D.E.A CALCADOS LTDA,Prefeitura Municipal de Marechal Floriano,Pregão Eletrônico,18243.0,18243.0,0.0
045E0500002-2024.045E0500002.01.0007-000021-2024-000217-2024,CAPTAR CONSULTORIA PUBLICA LTDA,Fundo Municipal de Assistência Social de Marechal Floriano,Pregão Eletrônico,76800.0,157026.72,104.46187499999999
045E0700001-2024.045E0700001.01.0017-000016-2024-000180-2024,LAGUNA ESPORTE LTDA,Prefeitura Municipal de Marechal Floriano,Pregão Eletrônico,2714.4,2714.4,0.0
045E0500002-2024.045E0500002.09.0003-000062-2024,LOVATTI  CIA LTDA - EPP,Fundo Municipal de Assistência Social de Marechal Floriano,,3892.0,7988.68,105.25899280575541
045E0700001-2024.045E0700001.09.0002-000101-2024,JUCIMAR ALVES RIBEIRO COMERCIO DE GAS LTDA,Prefeitura Municipal de Marechal Floriano,,4525.0,350.0,-92.26519337016575
045E0700001-2024.045E0700001.09.0002-000064-2024,COMERCIAL DE GAS VALE DO SOL LTDA,Prefeitura Municipal de Marechal Floriano,,14304.0,29356.8,105.23489932885906
045E0700001-2024.045E0700001.09.0080-000140-2024,HG CONSTRUCOES LTDA,Prefeitura Municipal de Marechal Floriano,,81373.5,101626.46,24.888888888888896
500E1900001-2023.500E1900001.02.0152-0232-2023-2025.000029.44910.05-2025,MINDMED HOSPITALAR LTDA,Hospital Infantil Nossa Senhora da Glória,Pregão Eletrônico,1385.0,1385.0,0.0
045E0700001-2024.045E0700001.09.0100-000155-2024,EBALMAQ COMÉRCIO E INFORMÁTICA LTDA,Prefeitura Municipal de Marechal Floriano,,8400.0,16800.0,100.0
045E0700001-2024.045E0700001.18.0001-000001-2024-000009-2025,ROSINELIA APARECIDA ESPINDULA,Prefeitura Municipal de Marechal Floriano,,36773.0,75169.0,104.41356429989395
045E0700001-2024.045E0700001.18.0001-000001-2024-000010-2025,GENILDO RHEIN,Prefeitura Municipal de Marechal Floriano,,29642.5,60599.5,104.4345112591718
045E0700001-2024.045E0700001.18.0001-000001-2024-000011-2025,ASSOCIACAO DE PRODUTORES RURAIS DE GUARAPARI - APRUGUARA,Prefeitura Municipal de Marechal Floriano,,11235.0,22965.0,104.40587449933246
045E0700001-2024.045E0700001.18.0001-000001-2024-000012-2025,COOPERATIVA AGROINDUSTRIAL DE GARRAFAO,Prefeitura Municipal de Marechal Floriano,,383110.1,783235.46,104.44134988871345
045E0700001-2024.045E0700001.18.0001-000001-2024-000013-2025,HELIO LITTIG,Prefeitura Municipal de Marechal Floriano,,38000.0,77665.0,104.38157894736841
045L0200001-2024.045L0200001.09.0017-000005-2024,NC Serviços de Assessoria e Comunicação LTDA  ME,Câmara Municipal de Marechal Floriano,,11400.0,7600.0,-33.33333333333333
500E1900003-2023.500E1900003.01.0001-004-2023-007-2023,SCHULTZ COMERCIO E SERVICOS LTDA,Centro de Reabilitação Física do Estado do Espírito Santo,Pregão Eletrônico,60739.2,60739.2,0.0
500E1900003-2023.500E1900003.01.0004-011-2023-005/2023-2023,GOLD CARE EQUIPAMENTOS HOSPITALARES LTDA,Centro de Reabilitação Física do Estado do Espírito Santo,Pregão Eletrônico,9000.0,9000.0,0.0
046E0500001-2024.046E0500001.10.0002-000109-FMA-2024,PAULO HENRIQUE CALDON,Fundo Municipal de Assistência Social de Marilândia,,2400.0,5600.0,133.33333333333331
046E0700001-2024.046E0700001.01.0005-000004-2024-000061-PMM-2024,MARINELÇO RABELLO CARVALHO FILHO,Prefeitura Municipal de Marilândia,Pregão Presencial,66000.0,198000.0,200.0
500E1900003-2023.500E1900003.01.0004-011-2023-006/2023-2023,LUCIMAR NOVAIS DE SOUZA - ME,Centro de Reabilitação Física do Estado do Espírito Santo,Pregão Eletrônico,19558.92,19558.92,0.0
500E1900003-2023.500E1900003.01.0014-034-2023-011-2023,TELEVISAO CAPIXABA LTDA,Centro de Reabilitação Física do Estado do Espírito Santo,Pregão Eletrônico,3972.8,3972.8,0.0
046E0700001-2024.046E0700001.02.0004-000003-2024-000025-PMM-ARP-2024,LEONARDO CAETANO LTDA,Prefeitura Municipal de Marilândia,Pregão Presencial,111000.0,222000.0,100.0
046E0700001-2024.046E0700001.02.0007-000009-2024-000088-PMM-2024,TELEFONICA BRASIL S/A,Prefeitura Municipal de Marilândia,Pregão Eletrônico,35388.0,71776.8,102.82807731434384
046E0700001-2024.046E0700001.02.0016-000012-2024-000096-PMM-ARP-2024,CLEMILSON DA PENHA - MEI,Prefeitura Municipal de Marilândia,Pregão Presencial,115398.0,230796.0,100.0
046E0700001-2024.046E0700001.09.0026-000091-PMM-2024,AGAPE ASSESORIA E CONSULTORIA LTDA - EPP,Prefeitura Municipal de Marilândia,,46110.0,93524.17,102.82838863587074
046E0700001-2024.046E0700001.10.0007-000014-PMM-2024,NP TECNOLOGIA E GESTÃO DE DADOS LTDA,Prefeitura Municipal de Marilândia,,11960.0,48520.0,305.68561872909703
046L0200001-2024.046L0200001.01.0001-000001-2024-000009-2024,EL PRODUÇÕES DE SOFTWARE LTDA,Câmara Municipal de Marilândia,Pregão Presencial,67838.77,211491.01,211.75537233354908
046L0200001-2024.046L0200001.09.0005-000004-2024,MICAELI RADINZ BATISTA,Câmara Municipal de Marilândia,,3900.0,3900.0,0.0
047E0100001-2024.047E0100001.09.0003-000004-2024,C R NETWORK TELECOM LTDA,Serviço Autônomo de Água e Esgoto de Mimoso do Sul,,4558.8,14269.0,212.9990348337282
047E0100001-2024.047E0100001.09.0005-000007-2024,DANIELLE MURICI DE OLIVEIRA 11992571767,Serviço Autônomo de Água e Esgoto de Mimoso do Sul,,3840.0,12079.92,214.58124999999998
047E0100001-2024.047E0100001.09.0006-000005-2024,ELETRICA EDP INDUSTRIAL LTDA,Serviço Autônomo de Água e Esgoto de Mimoso do Sul,,36000.0,113251.08,214.58633333333333
047E0100001-2024.047E0100001.09.0012-000012-2024,AGENCIA REGULADORA INTERMUNICIPAL DE SANEAMENTO BA,Serviço Autônomo de Água e Esgoto de Mimoso do Sul,,24493.68,50893.68,107.7829056311669
046L0200001-2024.046L0200001.10.0003-000002-2025,EMPRESA LUZ E FORÇA SANTA MARIA S/A,Câmara Municipal de Marilândia,,18000.0,36000.0,100.0
046L0200001-2024.046L0200001.10.0004-000003-2025,DEPARTAMENTO DE IMPRENSA OFICIAL,Câmara Municipal de Marilândia,,5000.0,10000.0,100.0
500E1900006-2023.500E1900006.01.0002-068-2022-006-2023,DIAGNOSTICO ASSISTENCIA TECNICA LTDA,Hospital e Maternidade Silvio Avidos,Pregão Eletrônico,32227.92,32227.92,0.0
500E1900006-2023.500E1900006.01.0028-023-2023-015-2023,EMC REPRESENTACOES COMERCIO E SERVICOS LTDA   - EPP,Hospital e Maternidade Silvio Avidos,Pregão Eletrônico,229429.92,229429.92,0.0
500E1900006-2023.500E1900006.01.0040-061-2023- 2024.000013.44916.0-2024,SGS SERVICOS MEDICOS LTDA ,Hospital e Maternidade Silvio Avidos,Pregão Eletrônico,1857442.68,1857442.68,0.0
500E1900006-2023.500E1900006.02.0027-002-2023-009-2023,HENRIQUE JOSE DA MOTA NETO - ME,Hospital e Maternidade Silvio Avidos,Pregão Eletrônico,2871000.0,2871000.0,0.0
047E0100001-2024.047E0100001.10.0001-000009-2024,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,Serviço Autônomo de Água e Esgoto de Mimoso do Sul,,250000.0,800000.0,220.00000000000003
047E0500002-2024.047E0500002.10.0002-000004-2024,ROSILANE DAS GRAÇAS GUALANDI,Fundo Municipal de Saúde de Mimoso do Sul,,15000.0,30000.0,100.0
047E0700001-2024.047E0700001.01.0001-000001-2024-000084-2024,AGAPE ASSESSORIA E CONSULTORIA LTDA,Prefeitura Municipal de Mimoso do Sul,Pregão Eletrônico,511000.0,946400.0,85.2054794520548
047E0700001-2024.047E0700001.01.0010-000009-2024-000018-2025,THOMPSON E DUARTE ENGENHARIA LTDA,Prefeitura Municipal de Mimoso do Sul,Pregão Eletrônico,1622985.35,1622985.35,0.0
047E0700001-2024.047E0700001.01.0012-000010-2024-000134-2024,Cooperativa dos Transportadores de Mimoso do Sul -,Prefeitura Municipal de Mimoso do Sul,Pregão Eletrônico,125180.0,312950.0,150.0
500E1900011-2023.500E1900011.01.0015-026-2023-009-2023,EMC REPRESENTACOES COMERCIO E SERVICOS LTDA   - EPP,Unidade Integrada de Jerônimo Monteiro,Pregão Eletrônico,31290.0,31290.0,0.0
500E1900011-2023.500E1900011.01.0015-026-2023-010-2023,A F AMANCIO JUNIOR HOSPCLIN SOLUCOES E TECNOLOGIA,Unidade Integrada de Jerônimo Monteiro,Pregão Eletrônico,14389.0,14389.0,0.0
500E1900011-2023.500E1900011.01.0015-026-2023-011-2023,DIAGNOSTICO ASSISTENCIA TECNICA LTDA,Unidade Integrada de Jerônimo Monteiro,Pregão Eletrônico,84629.0,84629.0,0.0
500E1900011-2023.500E1900011.01.0037-084-2023-2024.000008.44901.01-2024,"BIOENGEN CONSULTORIA, ENGENHARIA E PLANEJAMENTO AMBIENTAL LTDA",Unidade Integrada de Jerônimo Monteiro,Pregão Eletrônico,7940.0,7940.0,0.0
500E1900011-2023.500E1900011.02.0003-011-2023-006-2023,UNIMED SUL CAPIXABA - COOPERATIVA DE TRABALHO MEDICO,Unidade Integrada de Jerônimo Monteiro,Pregão Eletrônico,279461.4,279461.4,0.0
500E1900011-2023.500E1900011.02.0003-011-2023-007-2023,UNICITO LAB DE ANAT PATOL E CITOL LTDA,Unidade Integrada de Jerônimo Monteiro,Pregão Eletrônico,50195.2,50195.2,0.0
047E0700001-2024.047E0700001.09.0071-000117-2024,PONTOTECH COMERCIO E DESENVOLV DE SOFTWARE LTDA,Prefeitura Municipal de Mimoso do Sul,,41855.04,83710.08,100.0
047E0700001-2024.047E0700001.09.0075-000127-2024,LC INOVACOES EM ENGENHARIA LTDA,Prefeitura Municipal de Mimoso do Sul,,43629.97,43629.97,0.0
047E0700001-2024.047E0700001.16.0002-000001-2024-000032-000-2024,THOMPSON E DUARTE ENGENHARIA LTDA,Prefeitura Municipal de Mimoso do Sul,,4353949.3,4353949.3,0.0
047E0700001-2024.047E0700001.16.0010-000033-2023-000081-2024,BRINK MOBIL EQUIPAMENTOS EDUCACIONAIS LTDA,Prefeitura Municipal de Mimoso do Sul,,256540.12,256540.12,0.0
500E1900012-2023.500E1900012.01.0006-013-2023-015-2023,MAXIMA HOSPITALAR LTDA,Hospital São José do Calçado,Pregão Eletrônico,10899.0,10899.0,0.0
500E1900012-2023.500E1900012.01.0006-013-2023-014-2023,LUCIMAR NOVAIS DE SOUZA - ME,Hospital São José do Calçado,Pregão Eletrônico,38820.0,38820.0,0.0
500E1900012-2023.500E1900012.01.0006-013-2023-017-2023,A F AMANCIO JUNIOR HOSPCLIN SOLUCOES E TECNOLOGIA,Hospital São José do Calçado,Pregão Eletrônico,49691.16,49691.16,0.0
500E1900012-2023.500E1900012.01.0007-014-2023-014-2023,ALFA E OMEGA SERVICOS EM SAUDE LTDA,Hospital São José do Calçado,Pregão Eletrônico,279889.92,279889.92,0.0
500E1900012-2023.500E1900012.01.0008-015-2023-010-2023,MEDMIX BIOENGENHARIA LTDA,Hospital São José do Calçado,Pregão Eletrônico,3817.0,3817.0,0.0
047L0200001-2024.047L0200001.09.0003-000005-2024,WM CONTABILIDADE LTDA,Câmara Municipal de Mimoso do Sul,,14400.0,29590.56,105.49000000000002
047L0200001-2024.047L0200001.09.0011-000007-2024,ACTCON SOLUCOES WEB LTDA,Câmara Municipal de Mimoso do Sul,,42860.0,72020.0,68.03546430237985
047L0200001-2024.047L0200001.10.0001-000008-2024,MARGARIDA DE PAIVA GONCALVES,Câmara Municipal de Mimoso do Sul,,10200.0,21120.0,107.05882352941177
500E1900012-2023.500E1900012.01.0008-015-2023-009-2023,GOLD CARE EQUIPAMENTOS HOSPITALARES LTDA,Hospital São José do Calçado,Pregão Eletrônico,6691.0,6691.0,0.0
500E1900012-2023.500E1900012.01.0017-042-2023-020-2023,DEDETIZAÇÃO PAINS LTDA ME,Hospital São José do Calçado,Pregão Eletrônico,2949.0,2949.0,0.0
048E0500001-2024.048E0500001.01.0015-000002-2024-000041-2024,SPEED PLANET TELECOMUNICAÇÕES LTDA-ME,Fundo Municipal de Saúde de Montanha,Pregão Presencial,90600.36,181200.72,100.0
048E0500001-2024.048E0500001.02.0001-000001-2024-000017-ARP-2024,ANANIAS ROCHA MONTEIRO FILHO-ME,Fundo Municipal de Saúde de Montanha,Pregão Presencial,596875.0,1193750.0,100.0
048E0500001-2024.048E0500001.02.0001-000001-2024-000018-ARP-2024,PREMIUM PEÇAS E MECÂNICA LTDA,Fundo Municipal de Saúde de Montanha,Pregão Presencial,170000.0,340000.0,100.0
048E0500001-2024.048E0500001.02.0001-000001-2024-000019-ARP-2024,PREMIUM SERVIÇOS MECÂNICOS LTDA,Fundo Municipal de Saúde de Montanha,Pregão Presencial,315200.0,630400.0,100.0
048E0500001-2024.048E0500001.09.0020-000022-2024,CONSORCIO PUBLICO DA REGIÃO NORTE DO ES,Fundo Municipal de Saúde de Montanha,,360000.0,810000.0,125.0
048E0500001-2024.048E0500001.09.0023-000039-2024,BANESTES SEGUROS SA,Fundo Municipal de Saúde de Montanha,,21172.59,52371.6,147.3556612582589
500E1900012-2023.500E1900012.02.0007-007-2023-264766-2023,CDIG - CENTRO DE DIAGNOSTICO POR IMAGEM LTDA - ME,Hospital São José do Calçado,Pregão Eletrônico,327411.7,327411.7,0.0
500E1900012-2023.500E1900012.02.0012-016-2023-266084-2023,CDIG - CENTRO DE DIAGNOSTICO POR IMAGEM LTDA - ME,Hospital São José do Calçado,Pregão Eletrônico,298921.5,298921.5,0.0
048E0500002-2024.048E0500002.01.0009-000003-2024-000061-2024,SPEED PLANET TELECOMUNICAÇÕES LTDA-ME,Fundo Municipal de Assistência Social de Montanha,Pregão Presencial,88289.4,176578.8,100.0
048E0500002-2024.048E0500002.02.0001-000002-2024-000003-ARP-2024,ANANIAS ROCHA MONTEIRO FILHO-ME,Fundo Municipal de Assistência Social de Montanha,Pregão Presencial,185849.6,371699.2,100.0
048E0500002-2024.048E0500002.02.0001-000002-2024-000004-ARP-2024,PREMIUM PEÇAS E MECÂNICA LTDA,Fundo Municipal de Assistência Social de Montanha,Pregão Presencial,50000.0,100000.0,100.0
048E0500002-2024.048E0500002.02.0001-000002-2024-000005-ARP-2024,PREMIUM SERVIÇOS MECÂNICOS LTDA,Fundo Municipal de Assistência Social de Montanha,Pregão Presencial,98820.0,197640.0,100.0
048E0500002-2024.048E0500002.09.0008-000006-2024,DIONE MARCOS DA SILVA ARAÚJO-ME,Fundo Municipal de Assistência Social de Montanha,,55650.0,173313.0,211.43396226415098
048E0500002-2024.048E0500002.09.0022-000048-2024,BANESTES SEGUROS SA,Fundo Municipal de Assistência Social de Montanha,,4566.1,13793.24,202.07923610959023
500E1900012-2023.500E1900012.02.0057-087-2023-2024.000038.44922.01-2024,PEROVANO LAVANDERIA LTDA - ME,Hospital São José do Calçado,Pregão Eletrônico,1452000.0,1452000.0,0.0
500E1900012-2023.500E1900012.02.0058-089-2023-285399-2024,ELOAH PUBLICIDADE E PROPAGANDA EIRELI EPP,Hospital São José do Calçado,Pregão Eletrônico,35400.0,35400.0,0.0
048E0700001-2024.048E0700001.01.0014-000013-2024-000142-2024,CDA COMERCIAL DISTRIBUIDORA ARMINI LTDA EPP,Prefeitura Municipal de Montanha,Pregão Eletrônico,18411.84,37793.6,105.26791455932702
048E0700001-2024.048E0700001.01.0014-000013-2024-000144-2024,LT COMERCIAL LTDA ME,Prefeitura Municipal de Montanha,Pregão Eletrônico,1041767.0,2193275.38,110.5341578299178
048E0700001-2024.048E0700001.01.0019-000002-2024-000138-2024,ÁPICE CONSULTORIA  E SERVIÇOS LTDA,Prefeitura Municipal de Montanha,Pregão Presencial,359400.0,737920.08,105.32
500E2000002-2023.500E2000002.09.0024-278489 -2023,CENTRO MULTIDISCIPLINAR DE DESOSPITALIZACAO LTDA,Superintendência Regional de Saúde de São Mateus,,68400.0,71633.19,4.7268859649122845
048E0700001-2024.048E0700001.01.0030-000002-2024-000184-2024,POLIBOX SISTEMAS CONSTRUTIVOS LTDA,Prefeitura Municipal de Montanha,Concorrência,3140000.0,3140000.0,0.0
048E0700001-2024.048E0700001.02.0006-000001-2024-000166-2024,TECSYSTEM TECNOLOGIA EM SOFTWARE LTDA,Prefeitura Municipal de Montanha,Concorrência,2000835.06,2000835.06,0.0
048E0700001-2024.048E0700001.09.0027-000118-2024,DESCNET TELECOMUNICAÇÕES LTDA,Prefeitura Municipal de Montanha,,537.6,1612.8,199.99999999999994
049E0500001-2024.049E0500001.09.0022-000014-2024,DANIEL BATISTA SEGOVIA-ME,Fundo Municipal de Saúde de Mucurici,,14500.0,62674.5,332.23793103448276
500E0100032-2023.500E2200001.01.0001-001-2023-003-2023,AGO TERCEIRIZAÇÃO DE MÃO DE OBRA EIRELI,Arquivo Público do Estado do Espirito Santo,Pregão Eletrônico,11199.36,11199.36,0.0
049E0700001-2024.049E0700001.01.0001-000007-2023-000001-2024,AM - ASSESSORIA MUNICIPAL LTDA - ME,Prefeitura Municipal de Mucurici,Pregão Presencial,150000.0,450000.0,200.0
049L0200001-2024.049L0200001.09.0007-000008-2024,GENTE SEGURADORA S.A,Câmara Municipal de Mucurici,,2300.0,4721.16,105.2678260869565
049L0200001-2024.049L0200001.09.0012-000013-2024,KAYO BARROS DA COSTA,Câmara Municipal de Mucurici,,12000.0,24000.0,100.0
500E2300002-2023.500E2300002.01.0008-028-2023-023-2023-2023,ML PROJETOS EIRELI,Polícia Militar do Espírito Santo,Pregão Eletrônico,117000.0,117000.0,0.0
049E0700001-2024.049E0700001.10.0024-000051-2024,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS.,Prefeitura Municipal de Mucurici,,10000.0,20000.0,100.0
500E2300002-2023.500E2300002.01.0022-062-2023-052/2023-2023,G.B ESTEVES,Polícia Militar do Espírito Santo,Pregão Eletrônico,137400.0,137400.0,0.0
050E0500002-2024.050E0500002.09.0029-000001-2025,PORTAL TRANSPORTE E COMERCIO DE RESIDUOS E LOCACAO,Fundo Municipal de Saúde de Muniz Freire,,15000.0,30000.0,100.0
050E0500002-2024.050E0500002.10.0002-000086-2024,ANTONIO RIBEIRO,Fundo Municipal de Saúde de Muniz Freire,,18000.0,39600.0,120.0
050E0500002-2024.050E0500002.16.0001-008081-2023-000019-S-2024,SIMONE PASTORE ME,Fundo Municipal de Saúde de Muniz Freire,,11013.96,33041.88,200.0
050E0500003-2024.050E0500003.01.0001-000011-2024-000017-2025,ROBUST EMPREENDIMENTOS IMOBILIARIOS LTDA,Fundo Municipal de Assistência Social de Muniz Freire,Concorrência,1499700.01,1838711.09,22.605259567878516
050E0500003-2024.050E0500003.02.0001-000002-2024-000016-2025,B.G.F. COMERCIO DE CONFECCOES E CALCADOS LTDA,Fundo Municipal de Assistência Social de Muniz Freire,Pregão Eletrônico,8576.0,8576.0,0.0
